ECG Value
-0.3356591551223062
-0.33292287939040693
-0.3301918136007652
-0.3276204778731113
-0.32512043082776215
-0.32270012520609753
-0.3204454954028605
-0.3178513266428821
-0.3153562301280565
-0.3140883224216491
-0.31307115571103983
-0.312499771587457
-0.3118361276038802
-0.3087690867515417
-0.3047112385261411
-0.3014929295966004
-0.29827459873527434
-0.2936402444744482
-0.2893441914912473
-0.2843884663011546
-0.28052788051970096
-0.2833294946689736
-0.2891901850592963
-0.29595324565958103
-0.30389080126765095
-0.3118978515670509
-0.31992718558207245
-0.3292613294422176
-0.3384051653535143
-0.3442900447751848
-0.3491240648865426
-0.35182750115228656
-0.35395153564784326
-0.3609861469229159
-0.36867120212381965
-0.37595229035178895
-0.38221273191690003
-0.3806370285672775
-0.37416532892785154
-0.3744698043189708
-0.3734667997510344
-0.3527899918571198
-0.3298667314778267
-0.2986536914606622
-0.2715870868754819
-0.29495473135541056
-0.3393013549604946
-0.37707415608702394
-0.41797873832091614
-0.470063912957458
-0.5156611715400058
-0.5764840022381643
-0.6227440033216588
-0.5771001604969647
-0.49522116482818723
-0.37331125855907377
-0.23613495267019274
-0.17488288844658895
-0.12479871778764538
-0.07510364792150744
-0.015510504138581281
0.15777428109601752
0.390931331502009
0.5299554937017379
0.6744760494462205
1.0310901113759698
1.3866420212018495
1.8671356102522105
2.268237719429312
1.9452131066269407
1.3436468123304905
0.6350913623847343
-0.12973549834004763
-0.6078795157023558
-0.9599738351682939
-1.3309649228352833
-1.6376629716003799
-1.7476886839583927
-1.7481024762179966
-1.7161809793693397
-1.6299686506556292
-1.4703073175694201
-1.2836131143307106
-1.0379420190560182
-0.792069111178174
-0.7171453947284624
-0.7092073514669052
-0.7054935647105279
-0.7187224017016556
-0.7274240982167737
-0.7296772905299266
-0.750347675055357
-0.7625508406311
-0.6933807187359351
-0.5888391339439567
-0.48497938705833077
-0.37187913848173804
-0.24633306408741168
-0.1240710499238644
0.011219303618637202
0.13457755231898638
0.17490742405539414
0.17711764366196084
0.16524919947057706
0.13732289546804216
0.10992911900123725
0.07870825823144102
0.03490494204298563
-0.012512304005243311
-0.045843786725270626
-0.07551441262866009
-0.1042116228046167
-0.13283215772136392
-0.169662854373916
-0.20844777388362276
-0.2482926399853647
-0.2872277424125527
-0.3167038916491159
-0.3417035338261727
-0.3661481750475385
-0.3886390350338368
-0.40832530141742646
-0.4268927548664082
-0.4427483870949094
-0.4580840206489293
-0.4803294584912177
-0.5048156145930173
-0.5266555936842244
-0.5477087169162943
-0.5705068323462128
-0.5912810785469427
-0.6123609654712325
-0.6296321916166554
-0.630343556496087
-0.6225462133212517
-0.6113842938771304
-0.5959389284442622
-0.5776698724907416
-0.5572781394758828
-0.5328686490267208
-0.5070154493125748
-0.4864810196326501
-0.4672381256587324
-0.4465898552325013
-0.4253144543312641
-0.40301156499438956
-0.379174264643296
-0.3555934622961124
-0.330356861473359
-0.29856592853245456
-0.26387048906689375
-0.22643011281428957
-0.1877399279664804
-0.1529471689678208
-0.11858978858281768
-0.0848803381073591
-0.05076702796318953
-0.00981225589196374
0.03375555853654139
0.07387022180971627
0.11320056641215352
0.15673183326584447
0.19812710648423712
0.2405724257706825
0.27788546541551085
0.2908368809193022
0.2916431034255311
0.28717499764970383
0.27672867043386545
0.26428360697593883
0.24925346803290196
0.2291709910171103
0.20688528334261036
0.18859651680543071
0.17069190182471294
0.15171322677576043
0.13175951469755087
0.10888226427733243
0.0843339675683476
0.0590237331050406
0.032713067821329544
0.0055900758930420074
-0.022067610248552146
-0.05129701987412614
-0.08099141508249204
-0.10851267420104162
-0.13593620555793842
-0.16267469761568315
-0.1898500353187532
-0.2225902787188189
-0.25755238422892
-0.290578185359405
-0.32336067081167996
-0.3587342137797467
-0.3928213590236177
-0.42777438602981227
-0.45957222172367024
-0.4759183399165034
-0.48463395798556713
-0.48993654058462127
-0.49150495368756775
-0.4922246004011294
-0.4913989171820553
-0.4875229335327218
-0.4822148130472769
-0.4786604997487845
-0.47502371274002325
-0.47087480641784857
-0.46606530675106883
-0.45908483575709585
-0.4511223999602701
-0.44240885949863523
-0.43330126098582206
-0.42538582348087206
-0.4178234018953092
-0.409698208436322
-0.4014933963736397
-0.3939022365381919
-0.386201359304954
-0.37881582242019657
-0.3711129204215684
-0.36069075316775545
-0.3491004939399715
-0.33803429841540733
-0.32685730657124484
-0.3146618250085163
-0.3028248047614927
-0.290477580540257
-0.279164500531931
-0.27351721906534837
-0.27057905583159964
-0.26884397599997045
-0.2683660345132635
-0.26788167566015736
-0.26781012904850626
-0.26869356396206096
-0.27000648563224605
-0.2709117641718905
-0.2718861764469711
-0.2727916893425126
-0.27383176399290426
-0.2758378778954217
-0.2780579963650427
-0.28056157282103444
-0.28293204967701513
